test,source,event,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,piles
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,2,peak_load_error,0.24211223450143643,0.45074199987113045,-0.20862976536969402,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,2,profile_nrmse,0.20311236215070277,0.24687709437958683,-0.043764732228884065,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,3,peak_load_error,0.3315991579404239,0.258282850374132,0.07331630756629186,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,3,profile_nrmse,0.1910438152873835,0.19200164832562838,-0.0009578330382448708,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,4,peak_load_error,0.0,0.258282850374132,-0.258282850374132,2
SKS02,SKS03,EQM_4,1,0.5,240,shaking,original,4,profile_nrmse,0.09817517468949952,0.1905148976287251,-0.09233972293922557,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,2,peak_load_error,0.3469806946662892,0.4385092072406269,-0.09152851257433772,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,2,profile_nrmse,0.19469818868166366,0.22808834479633838,-0.033390156114674704,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,3,peak_load_error,0.3469806946662892,0.2706361374050711,0.07634455726121808,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,3,profile_nrmse,0.18458005341692268,0.17668952369173865,0.007890529725184045,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,4,peak_load_error,0.0,0.2706361374050711,-0.2706361374050711,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,boundary_retained,4,profile_nrmse,0.08822399864226621,0.1750210750735855,-0.08679707643131929,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,2,peak_load_error,0.2550392922286534,0.4385092072406269,-0.18346991501197354,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,2,profile_nrmse,0.1857683141261624,0.22808834479633838,-0.042320030670175965,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,3,peak_load_error,0.3469806946662892,0.2706361374050711,0.07634455726121808,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,3,profile_nrmse,0.18458005341692268,0.17668952369173865,0.007890529725184045,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,4,peak_load_error,0.0,0.2706361374050711,-0.2706361374050711,2
SKS02,SKS03,EQM_4,1,0.75,120,after_decay,original,4,profile_nrmse,0.08822399864226621,0.1750210750735855,-0.08679707643131929,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2142857142857143,0.4999999999999999,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,2,peak_load_error,0.3435644397892258,0.45451956667214066,-0.11095512688291487,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,2,profile_nrmse,0.20945715946698287,0.25174779193486485,-0.042290632467881964,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,3,peak_load_error,0.3435644397892258,0.2709597297912084,0.07260470999801742,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,3,profile_nrmse,0.19685319737717408,0.1979098117938345,-0.001056614416660412,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,4,peak_load_error,0.0,0.2709597297912084,-0.2709597297912084,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,boundary_retained,4,profile_nrmse,0.10020882443579206,0.19635378465653092,-0.09614496022073887,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,2,peak_load_error,0.24656903812586195,0.45451956667214066,-0.2079505285462787,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,2,profile_nrmse,0.20760748311322919,0.25174779193486485,-0.044140308821635665,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,3,peak_load_error,0.3435644397892258,0.2709597297912084,0.07260470999801742,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,3,profile_nrmse,0.19685319737717408,0.1979098117938345,-0.001056614416660412,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,4,peak_load_error,0.0,0.2709597297912084,-0.2709597297912084,2
SKS02,SKS03,EQM_4,1,0.75,120,before_decay,original,4,profile_nrmse,0.10020882443579206,0.19635378465653092,-0.09614496022073887,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2142857142857143,0.4999999999999999,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,2,peak_load_error,0.3316011768276097,0.45072631873697655,-0.11912514190936688,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,2,profile_nrmse,0.20190672276227617,0.24688107169771978,-0.04497434893544362,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,3,peak_load_error,0.3316011768276097,0.2582343764825151,0.07336680034509453,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,3,profile_nrmse,0.19104418197362147,0.19200137723690525,-0.0009571952632837916,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,4,peak_load_error,0.0,0.2582343764825151,-0.2582343764825151,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,boundary_retained,4,profile_nrmse,0.09817316779033651,0.19053429164252475,-0.09236112385218824,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,2,peak_load_error,0.24208331689342333,0.45072631873697655,-0.20864300184355322,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,2,profile_nrmse,0.2031235817214801,0.24688107169771978,-0.0437574899762397,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,3,peak_load_error,0.3316011768276097,0.2582343764825151,0.07336680034509453,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,3,profile_nrmse,0.19104418197362147,0.19200137723690525,-0.0009571952632837916,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,4,peak_load_error,0.0,0.2582343764825151,-0.2582343764825151,2
SKS02,SKS03,EQM_4,1,0.75,120,shaking,original,4,profile_nrmse,0.09817316779033651,0.19053429164252475,-0.09236112385218824,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,2,peak_load_error,0.34693276245278637,0.43849342829214677,-0.0915606658393604,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,2,profile_nrmse,0.1946969224291833,0.2281423951104731,-0.03344547268128979,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,3,peak_load_error,0.34693276245278637,0.27067255570200044,0.0762602067507859,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,3,profile_nrmse,0.18460964468044763,0.17669829775597834,0.007911346924469306,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,4,peak_load_error,0.0,0.27067255570200044,-0.27067255570200044,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,boundary_retained,4,profile_nrmse,0.08823647701966862,0.1750313615153435,-0.08679488449567488,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,2,peak_load_error,0.25495027313503904,0.43849342829214677,-0.18354315515710773,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,2,profile_nrmse,0.18579909545253173,0.2281423951104731,-0.04234329965794137,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,3,peak_load_error,0.34693276245278637,0.27067255570200044,0.0762602067507859,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,3,profile_nrmse,0.18460964468044763,0.17669829775597834,0.007911346924469306,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,4,peak_load_error,0.0,0.27067255570200044,-0.27067255570200044,2
SKS02,SKS03,EQM_4,1,0.75,240,after_decay,original,4,profile_nrmse,0.08823647701966862,0.1750313615153435,-0.08679488449567488,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2142857142857143,0.4999999999999999,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,2,peak_load_error,0.34049939846197114,0.4549100751365083,-0.11441067667453711,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,2,profile_nrmse,0.2097255320414682,0.2522792541948793,-0.04255372215341108,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,3,peak_load_error,0.34049939846197114,0.2705131195056235,0.06998627895634763,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,3,profile_nrmse,0.19716731773465002,0.19838521873447432,-0.0012179009998243007,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,4,peak_load_error,0.0,0.2705131195056235,-0.2705131195056235,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,boundary_retained,4,profile_nrmse,0.10033344105898094,0.19680318614661924,-0.09646974508763828,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,2,peak_load_error,0.24568631425965753,0.4549100751365083,-0.2092237608768507,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,2,profile_nrmse,0.20808310818765888,0.2522792541948793,-0.04419614600722041,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,3,peak_load_error,0.34049939846197114,0.2705131195056235,0.06998627895634763,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,3,profile_nrmse,0.19716731773465002,0.19838521873447432,-0.0012179009998243007,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,4,peak_load_error,0.0,0.2705131195056235,-0.2705131195056235,2
SKS02,SKS03,EQM_4,1,0.75,240,before_decay,original,4,profile_nrmse,0.10033344105898094,0.19680318614661924,-0.09646974508763828,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2142857142857143,0.4999999999999999,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,2,peak_load_error,0.3315991579404239,0.45074199987113045,-0.11914284193070657,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.20189891819298633,0.24687709437958683,-0.044978176186600494,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,3,peak_load_error,0.3315991579404239,0.258282850374132,0.07331630756629186,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.1910438152873835,0.19200164832562838,-0.0009578330382448708,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,4,peak_load_error,0.0,0.258282850374132,-0.258282850374132,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.09817517468949952,0.1905148976287251,-0.09233972293922557,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,2,peak_load_error,0.24211223450143643,0.45074199987113045,-0.20862976536969402,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,2,profile_nrmse,0.20311236215070277,0.24687709437958683,-0.043764732228884065,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,3,peak_depth_error,0.7142857142857142,0.35714285714285715,0.35714285714285704,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,3,peak_load_error,0.3315991579404239,0.258282850374132,0.07331630756629186,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,3,profile_nrmse,0.1910438152873835,0.19200164832562838,-0.0009578330382448708,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,4,peak_load_error,0.0,0.258282850374132,-0.258282850374132,2
SKS02,SKS03,EQM_4,1,0.75,240,shaking,original,4,profile_nrmse,0.09817517468949952,0.1905148976287251,-0.09233972293922557,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.1428571428571429,0.28571428571428564,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,2,peak_load_error,0.3193373157652638,0.38126582930528974,-0.06192851354002596,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,2,profile_nrmse,0.17476296704610528,0.20284840329578857,-0.028085436249683293,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,3,peak_load_error,0.3193373157652638,0.3202996727807529,-0.0009623570154890793,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,3,profile_nrmse,0.15734530658314405,0.16923445003816123,-0.011889143455017182,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,4,peak_load_error,0.0,0.3202996727807529,-0.3202996727807529,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,boundary_retained,4,profile_nrmse,0.09606622740199067,0.1696465409656186,-0.07358031356362794,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,2,peak_depth_error,0.42857142857142855,0.1428571428571429,0.28571428571428564,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,2,peak_load_error,0.29732453491544497,0.38126582930528974,-0.0839412943898448,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,2,profile_nrmse,0.18636518438526356,0.20284840329578857,-0.016483218910525038,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,3,peak_load_error,0.3193373157652638,0.3202996727807529,-0.0009623570154890793,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,3,profile_nrmse,0.15734530658314405,0.16923445003816123,-0.011889143455017182,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,4,peak_load_error,0.0,0.3202996727807529,-0.3202996727807529,2
SKS02,SKS03,EQM_5,0,0.25,120,after_decay,original,4,profile_nrmse,0.09606622740199067,0.1696465409656186,-0.07358031356362794,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,2,peak_load_error,0.3151723017417475,0.3975493643042983,-0.08237706256255084,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,2,profile_nrmse,0.18429004043046254,0.21961533422366553,-0.03532529379320297,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,3,peak_load_error,0.3151723017417475,0.3397980776315972,-0.024625775889849738,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,3,profile_nrmse,0.16728949520283787,0.18753810015154482,-0.020248604948706936,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,4,peak_load_error,0.0,0.3397980776315972,-0.3397980776315972,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,boundary_retained,4,profile_nrmse,0.12146504281790209,0.1871417872053449,-0.06567674438744284,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,2,peak_depth_error,0.42857142857142855,0.2142857142857143,0.21428571428571425,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,2,peak_load_error,0.3244243552510826,0.3975493643042983,-0.07312500905321576,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,2,profile_nrmse,0.21429753014650008,0.21961533422366553,-0.005317804077165436,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,3,peak_load_error,0.3151723017417475,0.3397980776315972,-0.024625775889849738,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,3,profile_nrmse,0.16728949520283787,0.18753810015154482,-0.020248604948706936,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,4,peak_load_error,0.0,0.3397980776315972,-0.3397980776315972,2
SKS02,SKS03,EQM_5,0,0.25,120,before_decay,original,4,profile_nrmse,0.12146504281790209,0.1871417872053449,-0.06567674438744284,2
SKS02,SKS03,EQM_5,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.7857142857142856,0.5714285714285714,0.21428571428571425,2
